1.403954505920410156e+00
1.395825624465942383e+00
1.249364614486694336e+00
1.187120914459228516e+00
1.172647833824157715e+00
1.148232817649841309e+00
1.133480191230773926e+00
1.125894665718078613e+00
1.119791746139526367e+00
1.119294524192810059e+00
1.082341790199279785e+00
1.075256466865539551e+00
1.069770455360412598e+00
1.069621086120605469e+00
1.069022297859191895e+00
1.061363101005554199e+00
1.060974478721618652e+00
1.056788444519042969e+00
1.052813410758972168e+00
1.048820853233337402e+00
1.046419739723205566e+00
1.034928441047668457e+00
1.034170746803283691e+00
1.029694080352783203e+00
1.015235304832458496e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.825696349143981934e-01
9.681681990623474121e-01
9.610097408294677734e-01
9.540113806724548340e-01
9.486699700355529785e-01
9.442372322082519531e-01
9.347310066223144531e-01
9.346167445182800293e-01
9.300861358642578125e-01
9.251544475555419922e-01
9.249817728996276855e-01
9.185987114906311035e-01
9.077292680740356445e-01
9.063408374786376953e-01
8.908881545066833496e-01
8.704168200492858887e-01
8.643955588340759277e-01
8.637514114379882812e-01
8.603443503379821777e-01
8.499913215637207031e-01
8.457084298133850098e-01
8.421959877014160156e-01
7.784360051155090332e-01
7.685986161231994629e-01
7.386518716812133789e-01
6.318637728691101074e-01
5.295456647872924805e-01
