1.377832591533660889e-01,5.551115123125782702e-17,4.809563457965850830e-01,4.333629608154296875e-01,2.373242580233636545e-07,8.673617379884035472e-19,5.421010862427522170e-19,0.000000000000000000e+00,3.049318610115481221e-20,4.235164736271501695e-22,5.080806016921997070e-01,1.304166040975605553e-19,6.017698347568511963e-02,3.697234205901622772e-04,-5.675977654019628924e-22,0.000000000000000000e+00,7.488251018483295753e-18,0.000000000000000000e+00,2.465190328815661892e-32,5.520448311814053009e-21,9.001357437199430933e-10,1.063272133469581604e-01,5.223400516520771912e-23,4.104574243299546008e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.610620965948328376e-04,6.889217911520972848e-05,9.526722878217697144e-02,5.080806016921997070e-01,1.075945198535919189e-01,5.578220415252346422e-20,6.259008077904582024e-04,3.017018570972140878e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.842865256359800696e-05,9.455750841880217195e-06,5.650206615853340602e-21,0.000000000000000000e+00,3.837934077277816618e-17,0.000000000000000000e+00,7.557412118330830708e-06,2.041092149712359826e-18,1.495278347283601761e-02,4.940623136747937120e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.299327684090615199e-21,0.000000000000000000e+00,5.688998862751759589e-05,0.000000000000000000e+00,1.155026282270831602e-22,0.000000000000000000e+00,0.000000000000000000e+00,3.549984830897301435e-04,2.555555115436972290e-20,2.380468081233667380e-21,0.000000000000000000e+00,0.000000000000000000e+00,9.119033705928814015e-08,0.000000000000000000e+00,0.000000000000000000e+00,-4.008027132307001919e-23,1.010186649041499058e-21,3.192240455973660573e-06,-1.954215004950094828e-21,5.742284003645181656e-03,1.072709305667647061e-20,0.000000000000000000e+00,9.122983376900438468e-20,-5.492090314749619110e-21,-3.617342254383357798e-22,5.615864629447810443e-19,9.865704923868179321e-02,1.595634699924630695e-07,0.000000000000000000e+00,2.406522544333711267e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.274914220329345555e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.322180732439460745e-22,0.000000000000000000e+00,7.211321159911228289e-20,2.759531162155326456e-05,0.000000000000000000e+00,5.639353767037391663e-03,1.093522605799535086e-08,7.325266615509917756e-09
-5.815814137458801270e-01,0.000000000000000000e+00,-1.468856930732727051e-01,1.684115678071975708e-01,2.881133241317002103e-06,0.000000000000000000e+00,1.734723475976807094e-18,-4.336808689942017736e-19,1.084202172485504434e-19,0.000000000000000000e+00,1.666110903024673462e-01,2.270048298641524909e-19,2.463033981621265411e-02,1.104420749470591545e-03,-3.321957340012959142e-21,0.000000000000000000e+00,5.881405529304123972e-18,2.584939414228211484e-26,3.231174267785264355e-27,1.318203990673098007e-20,2.390822828601812944e-07,5.641172826290130615e-02,2.987020681659657683e-22,7.035145906604211650e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.284172223880887032e-03,9.007307817228138447e-04,-4.735666811466217041e-01,1.666110903024673462e-01,-5.452794432640075684e-01,-2.511297333750205390e-19,3.325833007693290710e-03,9.231739386450499296e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.688653253950178623e-03,2.643845218699425459e-04,2.844409170279903782e-20,0.000000000000000000e+00,5.686136145385058431e-17,0.000000000000000000e+00,4.329600778874009848e-05,1.653529805192862988e-18,-1.600522547960281372e-01,-2.166907148062287888e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.704980705981746918e-20,0.000000000000000000e+00,7.225763401947915554e-04,0.000000000000000000e+00,-2.368520814378531365e-21,0.000000000000000000e+00,0.000000000000000000e+00,1.048283884301781654e-03,-1.156553334220044959e-19,-2.310234348386484886e-20,0.000000000000000000e+00,0.000000000000000000e+00,5.893389698030659929e-06,0.000000000000000000e+00,0.000000000000000000e+00,-5.242984146265064574e-22,2.735115710414025898e-21,8.639737643534317613e-05,-5.081459764102396575e-21,7.324116770178079605e-03,2.561476242282688787e-20,0.000000000000000000e+00,-3.184045135397172758e-19,-1.518563371684136931e-20,-1.338450932531823946e-21,-5.066531399711930536e-19,7.203516364097595215e-02,9.276293894799891859e-06,0.000000000000000000e+00,6.505231140181422234e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.038771023329664427e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.638384108387963343e-23,0.000000000000000000e+00,8.152904728589461034e-20,1.741019659675657749e-04,0.000000000000000000e+00,6.319243926554918289e-03,1.375169972561707254e-06,1.878258757415096625e-07
-3.515887307003140450e-03,5.681219383824043234e-17,1.278926152735948563e-03,8.146262844093143940e-04,-1.195523727801628411e-04,7.632783294297951215e-17,-2.220446049250313081e-16,-1.110223024625156540e-16,-1.110223024625156540e-16,-8.326672684688674053e-17,3.874646499752998352e-03,-5.204170427930421283e-18,-2.750206622295081615e-04,-3.213949874043464661e-02,9.486769009248163798e-20,0.000000000000000000e+00,-4.870270040122776090e-17,-1.588186776101813136e-22,-2.646977960169688560e-23,4.986244732469650824e-21,-1.280219003092497587e-04,-2.195637859404087067e-02,-1.012361794779215403e-20,-1.058313280468972912e-18,-1.262177448353618889e-28,6.310887241768094443e-30,2.958228394578794270e-31,-5.735732913017272949e-01,-2.155075818300247192e-01,-3.017025068402290344e-03,3.874646499752998352e-03,-3.536595031619071960e-03,-1.319813704126707871e-15,-5.954968333244323730e-01,-2.811238355934619904e-02,1.175494350822287508e-38,4.591774807899560578e-41,8.250845357944522914e-42,-4.512442946434020996e-01,-7.767372578382492065e-02,-2.080207536938992084e-20,3.363116314379560970e-44,9.493098595295419565e-18,3.363116314379560970e-44,-1.468631671741604805e-03,-4.450642307991360214e-17,-1.267209067009389400e-03,-1.138649873851484487e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.350357560641007782e-16,0.000000000000000000e+00,-1.686751842498779297e-01,0.000000000000000000e+00,-1.881072571288874026e-17,0.000000000000000000e+00,0.000000000000000000e+00,-3.026275895535945892e-02,-6.510254998531557827e-16,-1.503643888240769385e-16,0.000000000000000000e+00,0.000000000000000000e+00,-2.190783852711319923e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.120624469663991441e-20,-7.593694445351815131e-20,-2.476328425109386444e-02,1.843955383588470803e-20,-1.659890860319137573e-01,9.689415980861437994e-21,0.000000000000000000e+00,-1.572897831403873015e-15,3.963997612382543895e-19,-1.034040389176640299e-20,-8.703847985771541451e-16,1.511556212790310383e-03,-3.282346064224839211e-03,0.000000000000000000e+00,-1.803672127425670624e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.820506654991925106e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.072934939721296939e-20,0.000000000000000000e+00,2.526383912588693534e-20,-6.184840574860572815e-03,0.000000000000000000e+00,-3.002456156536936760e-03,-6.032161181792616844e-04,-9.514162229606881738e-06
9.912749653920109437e-18,1.566780930035716881e-16,-9.495547049908576527e-18,-5.973368326521441888e-17,4.706385377569075013e-17,1.760000924356345544e-16,1.328687909496413565e-16,1.089830971117805277e-16,-4.644135013222694397e-02,-7.350836466403536584e-17,1.785474381453834559e-16,-7.730193903029543371e-18,1.185776642984566020e-16,1.276235394237691017e-16,4.721791517216201647e-16,-3.126959767643178525e-17,1.117943994637175505e-16,-5.383755640254868867e-17,-2.645753203467518045e-16,-1.093865825796940937e-16,-3.225055447358087099e-17,3.481027745227152593e-16,-2.002081484843746487e-17,9.207692828951553193e-17,7.422803826673610161e-17,-5.399326818977812081e-17,8.673617379884035472e-17,1.734723475976807094e-15,3.330669073875469621e-16,5.551115123125782702e-17,8.326672684688674053e-17,2.038300084272748336e-17,-5.047699809074401855e-01,1.687434367685428354e-15,2.463952669113755444e-16,-3.308722450212110699e-24,0.000000000000000000e+00,0.000000000000000000e+00,1.094800672238023867e-15,6.815291944568124686e-17,-3.837640686735081073e-22,0.000000000000000000e+00,8.335394477067433177e-17,-2.407412430484044816e-35,-6.166299932593310063e-17,4.842239205269069130e-17,1.150102328398624064e-17,-4.354712963104248047e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.282286196947097778e-01,0.000000000000000000e+00,3.173209354750039426e-16,0.000000000000000000e+00,-7.198068313300609589e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.033353411860783222e-16,-2.489928603172302246e-01,-5.750896036624908447e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.356205017790287268e-18,0.000000000000000000e+00,0.000000000000000000e+00,-1.621325415503832579e-14,1.823980069102096524e-17,3.709956994242797452e-17,-2.248074400517264398e-14,2.948050792013105293e-16,9.745026377015794780e-18,0.000000000000000000e+00,-6.014279723167419434e-01,-1.012628086965863068e-16,-8.242861315656702798e-15,-3.315124511718750000e-01,-7.724456743736998082e-17,-9.150119734828882382e-18,0.000000000000000000e+00,-3.365081904940043708e-17,0.000000000000000000e+00,0.000000000000000000e+00,-5.922538464974735618e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.321633282755669603e-14,0.000000000000000000e+00,2.539320403445912008e-17,-1.905535610724517267e-17,0.000000000000000000e+00,6.464898237090662162e-17,1.075112383995832719e-16,1.692903871184086185e-17
6.904710025320969488e-21,8.016279049354111796e-16,-1.568065607701460738e-19,-8.297777011825027589e-19,-2.494120012228013368e-16,-2.166025638227102377e-16,-2.077206292773608478e-16,-3.212968287200768233e-16,1.750423337533283958e-15,6.159196767237194703e-17,2.066573862072362120e-18,-2.527829805946366385e-16,-2.829153240428162184e-17,2.468403893426025797e-17,3.908656828511018408e-16,7.252603143834699187e-17,1.023505809805955901e-17,-6.963062797917047761e-17,2.968744071612323867e-16,3.963401163462104877e-17,-2.871567157947390193e-16,-9.477737024139697288e-18,-2.681359292196536627e-16,-1.862897825044307907e-16,-1.372216270911322017e-16,-8.629223589025049540e-17,-9.845523196612822282e-17,-2.182915078148659101e-17,-3.213177133761825621e-17,-2.275077556765847317e-19,1.788086551653828016e-18,1.355252715606880543e-19,1.906027419229516795e-14,7.171997370991611831e-17,1.683223872783745634e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.779150587583494314e-17,-2.001437210408241185e-16,1.873002597232806688e-17,-4.135903062765138374e-25,8.118103526921511409e-16,3.877409121342317226e-26,3.586540786582048668e-16,-1.364381877893709781e-16,1.219727444046192488e-19,1.617637772864666257e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.622373989647543535e-15,0.000000000000000000e+00,1.394283993816358702e-16,0.000000000000000000e+00,2.785984537143591788e-16,0.000000000000000000e+00,0.000000000000000000e+00,2.103352214621878602e-17,9.212723357625296483e-15,2.115305543573531288e-15,0.000000000000000000e+00,0.000000000000000000e+00,5.689893001203927270e-16,0.000000000000000000e+00,0.000000000000000000e+00,-4.372076392173767090e-01,-8.406649800266221108e-17,-1.144781968873131994e-16,-6.062173843383789062e-01,1.599198204416119040e-17,4.824139500849673821e-17,0.000000000000000000e+00,2.205250955802928736e-14,2.635804801502016287e-16,-2.222775667905807495e-01,1.228373956371764386e-14,9.157908467476681691e-18,1.687018580387444899e-16,0.000000000000000000e+00,-2.091425990724538053e-16,0.000000000000000000e+00,0.000000000000000000e+00,2.267464848152399293e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.260532140731811523e-01,0.000000000000000000e+00,7.411943276103033929e-17,-8.890457814381136359e-17,0.000000000000000000e+00,-1.019150042136374168e-17,5.936006894358136776e-17,-1.585103576173807483e-16
5.581013392657041550e-04,-2.152141312383726302e-16,-1.525896484963595867e-03,1.347104203887283802e-03,5.315535236150026321e-04,-1.335737076502141463e-16,-5.689893001203927270e-16,-2.220446049250313081e-16,4.163336342344337027e-16,9.159339953157541458e-16,-2.464489778503775597e-03,0.000000000000000000e+00,1.176755409687757492e-03,4.347649961709976196e-02,1.110223024625156540e-16,2.775557561562891351e-17,-2.428612866367529932e-16,-6.938893903907228378e-18,-1.734723475976807094e-18,-3.144186300207962859e-18,1.005952805280685425e-02,1.938592642545700073e-02,2.710505431213761085e-20,-4.123695200412835771e-17,-3.388131789017201356e-21,8.470329472543003391e-22,-1.985233470127266420e-23,-2.599340081214904785e-01,6.259320378303527832e-01,6.043862667866051197e-04,-2.464489778503775597e-03,9.222740773111581802e-04,-4.686759690355641879e-17,3.602603077888488770e-02,2.456857711076736450e-01,3.155443620884047222e-30,0.000000000000000000e+00,-1.232595164407830946e-32,-2.717387676239013672e-01,5.400051474571228027e-01,2.238811115278166933e-19,1.805559322863033612e-35,-2.017287711480431306e-16,0.000000000000000000e+00,2.801626687869429588e-03,-1.685571477536620131e-16,7.498526247218251228e-04,-3.510757013489002433e-17,9.403954806578300064e-38,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.934631010801738997e-17,0.000000000000000000e+00,2.996251881122589111e-01,0.000000000000000000e+00,-3.665375019794455706e-18,0.000000000000000000e+00,0.000000000000000000e+00,3.698894381523132324e-02,-3.009392587181016702e-17,-1.291049107130107172e-17,0.000000000000000000e+00,0.000000000000000000e+00,4.344449564814567566e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.233652093195250268e-19,7.725409386968960090e-20,1.098432391881942749e-01,3.102124527951159393e-19,5.804800614714622498e-02,-5.372759762936078960e-18,0.000000000000000000e+00,-3.512597324915810409e-17,9.575603574824928673e-17,1.586081213701953546e-19,9.980533630960257332e-17,-1.453719218261539936e-03,4.028999432921409607e-02,0.000000000000000000e+00,1.473254431039094925e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.649002035818105905e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.024371520810212924e-19,0.000000000000000000e+00,-6.174484719318399761e-18,1.898440159857273102e-02,0.000000000000000000e+00,6.015275139361619949e-03,2.088879235088825226e-02,9.598697215551510453e-05
-6.835193088095416807e-20,-5.893429724473215302e-16,-8.074521895075154542e-18,2.953582711252063925e-17,-6.935697413322527462e-16,-6.873514210035527113e-17,4.244094845815726174e-16,-7.411511818695526270e-17,-4.004261172569815270e-16,-3.565267223239511893e-17,-9.173223220209733467e-17,7.635994078563637048e-16,-1.621424084254275864e-16,2.458057849196457548e-17,-7.494870448617190102e-17,1.682929264136778747e-16,1.054677515619975711e-16,-3.712643875395716699e-16,-2.114078596497098733e-17,-3.235633671283721924e-01,-5.810099152517929268e-16,1.490776498242466001e-17,8.975232577511490974e-17,7.675536223519427957e-16,-2.366518733888889293e-17,-1.699938612159931158e-16,1.742027944006793358e-16,-2.588068936270520107e-16,3.955406165056759345e-16,-1.081526325921956645e-17,2.696672158957791782e-17,-2.771372689407863073e-18,-4.033558189330769400e-16,4.579669976578770729e-16,-2.480654570646834145e-15,-7.329206686002009974e-17,-1.515714637134735199e-16,-3.330669073875469621e-16,-5.620504062164854986e-16,1.040834085586084257e-17,1.898594702015433012e-19,3.252606517456513302e-19,-1.929037069241679864e-15,-2.710505431213761085e-20,2.012279232133096230e-16,6.897521108994184112e-16,5.551115123125782702e-17,-2.732189474663471174e-16,8.271806125530276749e-25,-2.584939414228211484e-25,0.000000000000000000e+00,-3.231174267785264355e-27,1.615587133892632177e-27,2.271919407036514000e-28,1.927711462679226884e-16,-3.214608188775623107e-27,6.557254739192330817e-16,4.960517609401095250e-28,-1.680513367352531873e-17,-9.465740565124186977e-28,2.471833824158825662e-27,-8.326672684688674053e-17,-9.974659986866640793e-17,7.036472099430923777e-17,-1.141253603452891414e-28,6.189436655027577060e-28,1.137978600240785454e-15,3.483920301622458422e-29,-6.682305088492326456e-30,-1.680208435491520325e-16,3.487592316742822425e-17,-6.643990912991171172e-16,6.586528197849439437e-17,1.249000902703301108e-16,-6.287342309951782227e-01,0.000000000000000000e+00,5.819997261902187802e-16,-1.140562686004621511e-16,-4.950060543754131182e-18,-2.844946500601963635e-16,-1.387778780781445676e-17,2.775557561562891351e-16,0.000000000000000000e+00,-9.523631883112670948e-16,0.000000000000000000e+00,0.000000000000000000e+00,6.250811311076870137e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.513831478389739527e-16,0.000000000000000000e+00,-7.071067690849304199e-01,-2.775557561562891351e-16,0.000000000000000000e+00,-2.498001805406602216e-16,2.775557561562891351e-16,-3.469446951953614189e-16
1.136492295646370572e-16,7.071067690849304199e-01,1.281570907712005058e-16,-1.504501641448762373e-16,2.210233081837692363e-16,-6.392934053194140789e-16,6.306959150256645236e-16,4.338168707217952922e-16,-6.230001971833855779e-16,1.379429153503886410e-16,-1.355391681949789451e-16,-1.215754065430181769e-16,3.592443547433227073e-16,7.387277411981192686e-17,-1.644380530009439522e-16,-1.036207366635054654e-16,2.296581076318673833e-16,2.237855487992145139e-16,-8.284639204076771433e-16,-5.572667876468668374e-16,-9.796082280528282797e-17,-3.285583892373287367e-16,4.302640704338759345e-16,-2.325219260265341727e-16,3.023773684613067624e-16,1.860780507373968173e-16,1.335164905746271183e-15,-2.500052154534549657e-17,4.185448137432410537e-16,2.737673483601350734e-16,1.893415098644900263e-17,-2.831529498717455517e-16,-2.888314587501383812e-16,-3.816391647148975608e-17,-4.163336342344337027e-16,0.000000000000000000e+00,-1.734723475976807094e-18,-3.252606517456513302e-19,1.110223024625156540e-16,6.175615574477433256e-16,2.492881744726071278e-22,4.235164736271501695e-22,7.071067690849304199e-01,-3.308722450212110699e-23,4.059252933785728601e-16,2.209013222044748162e-16,-1.110223024625156540e-16,-1.665334536937734811e-16,1.615587133892632177e-27,-3.029225876048685333e-28,2.524354896707237777e-29,0.000000000000000000e+00,3.155443620884047222e-30,3.451266460341926649e-31,3.538835890992686473e-16,-6.273909386835859515e-30,-1.526556658859590243e-16,1.003921076167227739e-30,8.673617379884035472e-19,-1.833165948751417133e-30,4.826798728544209651e-30,-2.775557561562891351e-16,2.775557561562891351e-17,1.179611963664228824e-16,-2.277350328235053144e-31,1.240986783479481092e-30,-1.693090112553363724e-15,6.985286429937956433e-32,-1.339807449105722353e-32,3.413339489527489334e-16,1.542434291455872103e-16,-2.428612866367529932e-16,5.796686915193749456e-16,-3.348016308635237692e-16,-1.101155536924799255e-15,0.000000000000000000e+00,6.938893903907228378e-16,-7.087971702623985237e-17,8.028517087255160334e-17,-3.191891195797325054e-16,-3.356689926015121728e-16,-2.914335439641035919e-16,0.000000000000000000e+00,4.996003610813204432e-16,0.000000000000000000e+00,0.000000000000000000e+00,8.281116577478057218e-23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.387577099198349373e-16,0.000000000000000000e+00,-1.175597133373361847e-15,1.054711873393898713e-15,0.000000000000000000e+00,-1.873501354054951662e-16,-1.526556658859590243e-16,-1.595945597898662527e-16
-5.120202898979187012e-03,-3.295974604355933479e-17,1.661477424204349518e-02,-1.647613942623138428e-02,-7.354613859206438065e-03,3.608224830031758756e-16,-1.110223024625156540e-16,1.526556658859590243e-16,3.330669073875469621e-16,1.332267629550187849e-15,2.641615271568298340e-02,-9.714451465470119729e-17,-1.477662008255720139e-02,-5.566415786743164062e-01,4.163336342344337027e-17,6.938893903907228378e-18,-3.295974604355933479e-17,-3.469446951953614189e-18,-2.602085213965210642e-18,5.421010862427522170e-19,2.580066677182912827e-03,-2.085724025964736938e-01,-1.829591166069288732e-19,-6.153863768391942823e-17,-4.235164736271501695e-21,1.376428539288238051e-21,1.323488980084844280e-23,1.017223447561264038e-01,1.004218235611915588e-01,-5.747750401496887207e-03,2.641615271568298340e-02,-9.731600061058998108e-03,-4.428793490163629562e-17,-2.750400453805923462e-02,4.795343428850173950e-02,6.310887241768094443e-30,0.000000000000000000e+00,-7.703719777548943412e-33,1.112722232937812805e-01,1.001160368323326111e-01,-3.609007210542335912e-18,3.310192091915561622e-35,-3.136049489958401236e-17,-2.256949153578792015e-36,-3.377534076571464539e-02,-4.998697771155514145e-17,-8.991583250463008881e-03,-3.115609526149970901e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.203359492507556246e-17,0.000000000000000000e+00,3.546660020947456360e-02,0.000000000000000000e+00,-4.791933389136044199e-18,0.000000000000000000e+00,0.000000000000000000e+00,-4.568320810794830322e-01,-3.082477303022526909e-17,-1.485262843151432540e-17,0.000000000000000000e+00,0.000000000000000000e+00,9.636303409934043884e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.967251985327041424e-19,-6.488350441138250289e-19,1.561210677027702332e-02,-9.923147495165659990e-20,-5.300071835517883301e-01,1.252361993958093951e-18,0.000000000000000000e+00,-2.976842037460319999e-17,4.376994778461068927e-17,-1.033839022396271921e-19,1.043692292387475486e-16,1.680429093539714813e-02,7.297527045011520386e-03,0.000000000000000000e+00,-1.545743942260742188e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.224701115633351333e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.209201409770007039e-19,0.000000000000000000e+00,1.265671433411648735e-18,-2.762192487716674805e-01,0.000000000000000000e+00,-7.354646176099777222e-02,4.714446142315864563e-03,-1.509249908849596977e-03
5.347426849766634405e-06,-2.438413037567262187e-16,-2.793797284539323300e-05,3.335824294481426477e-05,2.081235652440227568e-05,-3.508749280706213725e-16,9.214092162868059432e-16,-1.542955216718433498e-16,3.426078865054194011e-17,-5.385774291821743276e-16,-4.316491322242654860e-05,1.801835590453659819e-15,3.349033431732095778e-05,2.422163030132651329e-03,7.768037515315517894e-15,4.150325916274510973e-16,7.520026268359458754e-16,-3.903127820947815962e-16,-3.122502256758252770e-16,3.469446951953614189e-16,-4.711661636829376221e-01,3.405961906537413597e-04,9.992007221626408864e-16,1.332267629550187849e-15,-1.387778780781445676e-16,5.204170427930421283e-17,-8.673617379884035472e-19,3.989758901298046112e-03,6.357351690530776978e-02,6.479395779024343938e-06,-4.316491322242654860e-05,1.647716635488905013e-05,3.843094360811167426e-18,-2.114454749971628189e-03,4.875390976667404175e-02,-3.101927297073853781e-25,0.000000000000000000e+00,-4.038967834731580444e-28,4.812788683921098709e-03,8.891419321298599243e-02,-2.648387475933478919e-17,7.099748146989106249e-30,-3.177666071541577130e-16,-5.916456789157588541e-31,6.956479774089530110e-05,1.386660167895477965e-15,2.021549880737438798e-05,-3.354213744307831988e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.580229960353543052e-17,0.000000000000000000e+00,-9.836061298847198486e-02,0.000000000000000000e+00,-5.623466956944570927e-17,0.000000000000000000e+00,0.000000000000000000e+00,1.760426093824207783e-03,1.183248365442297691e-17,-7.874083790380490152e-17,0.000000000000000000e+00,0.000000000000000000e+00,1.300918683409690857e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.967209421878094138e-18,4.024575140227341528e-16,-2.722475826740264893e-01,1.273566314011553911e-17,5.711075500585138798e-04,-1.081981424151371070e-16,0.000000000000000000e+00,1.585825671761341774e-17,7.335876223428690335e-15,3.190445962374684655e-19,-1.119230066102251513e-18,-3.267165084253065288e-05,-5.091899633407592773e-01,0.000000000000000000e+00,2.303556975675746799e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.677183949162164961e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.246272248929447933e-17,0.000000000000000000e+00,-8.729929850753175469e-17,1.595995738171041012e-03,0.000000000000000000e+00,1.594757632119581103e-04,-6.483713388442993164e-01,5.671168764820322394e-06
